step,coverage,avg_rmse
2683,0.4875,4.480830436632016
2684,0.4875,4.480830436632016
2685,0.4875,4.480830436632016
2686,0.4875,4.480830436632016
2687,0.4875,4.480830436632016
2688,0.4875,4.480830436632016
2689,0.4875,4.477184770908438
2690,0.4875,4.477184770908438
2691,0.4875,4.477184770908438
2692,0.4875,4.477184770908438
2693,0.4875,4.477184770908438
2694,0.4875,4.477184770908438
2695,0.4875,4.477184770908438
2696,0.4875,4.477184770908438
2697,0.488125,4.477184770908438
2698,0.488125,4.477184770908438
2699,0.488125,4.477184770908438
2700,0.488125,4.477184770908438
2701,0.488125,4.4727830030010525
2702,0.488125,4.4727830030010525
2703,0.48875,4.4727830030010525
2704,0.48875,4.4727830030010525
2705,0.489375,4.468311532472733
2706,0.489375,4.468311532472733
2707,0.489375,4.468311532472733
2708,0.489375,4.471352115598937
2709,0.489375,4.471352115598937
2710,0.489375,4.471352115598937
2711,0.489375,4.471352115598937
2712,0.489375,4.471352115598937
2713,0.489375,4.471352115598937
2714,0.489375,4.471352115598937
2715,0.489375,4.471352115598937
2716,0.489375,4.471352115598937
2717,0.489375,4.471352115598937
2718,0.489375,4.471352115598937
2719,0.489375,4.471352115598937
2720,0.49,4.471352115598937
2721,0.49,4.47529042120651
2722,0.49,4.47529042120651
2723,0.49,4.47529042120651
2724,0.49,4.47529042120651
2725,0.49125,4.47529042120651
2726,0.49125,4.47529042120651
2727,0.49125,4.47529042120651
2728,0.49125,4.47529042120651
2729,0.49125,4.47529042120651
2730,0.491875,4.472853153144467
2731,0.491875,4.472853153144467
2732,0.4925,4.472853153144467
2733,0.4925,4.472853153144467
2734,0.4925,4.472853153144467
2735,0.4925,4.472853153144467
2736,0.4925,4.472853153144467
2737,0.4925,4.472853153144467
2738,0.4925,4.472853153144467
2739,0.493125,4.472853153144467
2740,0.49375,4.472853153144467
2741,0.49375,4.472853153144467
2742,0.49375,4.472853153144467
2743,0.49375,4.472853153144467
2744,0.494375,4.472853153144467
2745,0.494375,4.472853153144467
2746,0.495,4.472853153144467
2747,0.495625,4.472853153144467
2748,0.495625,4.472853153144467
2749,0.495625,4.472853153144467
2750,0.495625,4.472853153144467
2751,0.495625,4.472853153144467
2752,0.49625,4.472853153144467
2753,0.49625,4.472853153144467
2754,0.49625,4.472853153144467
2755,0.49625,4.472853153144467
2756,0.49625,4.472853153144467
2757,0.49625,4.472853153144467
2758,0.49625,4.472853153144467
2759,0.49625,4.472853153144467
2760,0.49625,4.472853153144467
2761,0.49625,4.472853153144467
2762,0.496875,4.472853153144467
2763,0.496875,4.472853153144467
2764,0.496875,4.472853153144467
2765,0.496875,4.472853153144467
2766,0.4975,4.472853153144467
2767,0.4975,4.472853153144467
2768,0.4975,4.472853153144467
2769,0.4975,4.472853153144467
2770,0.498125,4.472853153144467
2771,0.498125,4.472853153144467
2772,0.498125,4.469080658983599
2773,0.49875,4.469080658983599
2774,0.49875,4.469080658983599
2775,0.49875,4.469080658983599
2776,0.49875,4.469080658983599
2777,0.49875,4.471894211432933
2778,0.499375,4.471894211432933
2779,0.499375,4.471894211432933
2780,0.499375,4.471894211432933
2781,0.499375,4.471894211432933
2782,0.499375,4.471894211432933
2783,0.499375,4.471952293721986
2784,0.499375,4.471952293721986
2785,0.499375,4.471952293721986
2786,0.499375,4.471952293721986
2787,0.499375,4.471952293721986
2788,0.499375,4.471952293721986
2789,0.499375,4.471952293721986
2790,0.499375,4.475155826546119
2791,0.499375,4.475630235827523
2792,0.499375,4.475630235827523
2793,0.499375,4.475630235827523
2794,0.499375,4.475630235827523
2795,0.499375,4.475630235827523
2796,0.499375,4.475630235827523
2797,0.499375,4.475630235827523
2798,0.499375,4.475630235827523
2799,0.499375,4.475630235827523
2800,0.499375,4.475630235827523
2801,0.499375,4.474306999205049
2802,0.499375,4.474306999205049
2803,0.499375,4.474306999205049
2804,0.499375,4.474306999205049
2805,0.499375,4.476699074737144
2806,0.499375,4.476699074737144
2807,0.499375,4.476699074737144
2808,0.499375,4.476699074737144
2809,0.499375,4.476699074737144
2810,0.499375,4.476699074737144
2811,0.499375,4.476699074737144
2812,0.499375,4.476699074737144
2813,0.499375,4.476699074737144
2814,0.499375,4.476699074737144
2815,0.5,4.474555695163747
2816,0.500625,4.474555695163747
2817,0.500625,4.484798558837828
2818,0.500625,4.484798558837828
2819,0.500625,4.484798558837828
2820,0.500625,4.484798558837828
2821,0.500625,4.484798558837828
2822,0.500625,4.484798558837828
2823,0.500625,4.484798558837828
2824,0.500625,4.484798558837828
2825,0.500625,4.484798558837828
2826,0.500625,4.484798558837828
2827,0.500625,4.484798558837828
2828,0.500625,4.484798558837828
2829,0.500625,4.484798558837828
2830,0.500625,4.484798558837828
2831,0.500625,4.484798558837828
2832,0.500625,4.484798558837828
2833,0.500625,4.482328569228455
2834,0.500625,4.482328569228455
2835,0.500625,4.482328569228455
2836,0.500625,4.482328569228455
2837,0.500625,4.482328569228455
2838,0.500625,4.482328569228455
2839,0.500625,4.482328569228455
2840,0.50125,4.482328569228455
2841,0.501875,4.482328569228455
2842,0.501875,4.48336945033044
2843,0.501875,4.48336945033044
2844,0.501875,4.48336945033044
2845,0.501875,4.48336945033044
2846,0.501875,4.48336945033044
2847,0.501875,4.48336945033044
2848,0.501875,4.48336945033044
2849,0.501875,4.48336945033044
2850,0.501875,4.48336945033044
2851,0.501875,4.48336945033044
2852,0.501875,4.48336945033044
2853,0.501875,4.48336945033044
2854,0.501875,4.48336945033044
2855,0.501875,4.48336945033044
2856,0.501875,4.48336945033044
2857,0.501875,4.4862501599047695
2858,0.501875,4.4862501599047695
2859,0.501875,4.4862501599047695
2860,0.501875,4.4862501599047695
2861,0.501875,4.4862501599047695
2862,0.501875,4.4862501599047695
2863,0.501875,4.4862501599047695
2864,0.501875,4.4862501599047695
2865,0.501875,4.4862501599047695
2866,0.501875,4.4862501599047695
2867,0.501875,4.4862501599047695
2868,0.501875,4.4862501599047695
2869,0.501875,4.4862501599047695
2870,0.501875,4.4862501599047695
2871,0.501875,4.4862501599047695
2872,0.501875,4.4862501599047695
2873,0.501875,4.4862501599047695
2874,0.501875,4.4862501599047695
2875,0.501875,4.4862501599047695
2876,0.501875,4.4862501599047695
2877,0.501875,4.4862501599047695
2878,0.501875,4.4862501599047695
2879,0.501875,4.4862501599047695
2880,0.501875,4.4862501599047695
2881,0.501875,4.4862501599047695
2882,0.501875,4.4862501599047695
2883,0.501875,4.481501052716301
2884,0.501875,4.481501052716301
2885,0.501875,4.481501052716301
2886,0.501875,4.481501052716301
2887,0.501875,4.481501052716301
2888,0.501875,4.481501052716301
2889,0.501875,4.481501052716301
2890,0.5025,4.481501052716301
2891,0.5025,4.481501052716301
2892,0.5025,4.481501052716301
2893,0.5025,4.481501052716301
2894,0.5025,4.481501052716301
2895,0.5025,4.481501052716301
2896,0.5025,4.481501052716301
2897,0.5025,4.481501052716301
2898,0.5025,4.481501052716301
2899,0.5025,4.481501052716301
2900,0.5025,4.481501052716301
2901,0.503125,4.481501052716301
2902,0.503125,4.481501052716301
2903,0.503125,4.481501052716301
2904,0.503125,4.481501052716301
2905,0.503125,4.481501052716301
2906,0.503125,4.486127937537224
2907,0.503125,4.486127937537224
2908,0.503125,4.486127937537224
2909,0.503125,4.486127937537224
2910,0.50375,4.486127937537224
2911,0.50375,4.486127937537224
2912,0.50375,4.486127937537224
2913,0.50375,4.486127937537224
2914,0.50375,4.486127937537224
2915,0.50375,4.486127937537224
2916,0.504375,4.486127937537224
2917,0.504375,4.486127937537224
2918,0.504375,4.486127937537224
2919,0.504375,4.486127937537224
2920,0.504375,4.486127937537224
2921,0.505,4.486127937537224
2922,0.505,4.486127937537224
2923,0.505,4.486127937537224
2924,0.505625,4.486127937537224
2925,0.505625,4.486127937537224
2926,0.505625,4.486127937537224
2927,0.50625,4.486127937537224
2928,0.50625,4.486127937537224
2929,0.50625,4.486127937537224
2930,0.50625,4.486127937537224
2931,0.50625,4.486127937537224
2932,0.50625,4.486127937537224
2933,0.506875,4.486127937537224
2934,0.506875,4.486127937537224
2935,0.506875,4.486127937537224
2936,0.506875,4.486127937537224
2937,0.506875,4.486127937537224
2938,0.506875,4.486127937537224
2939,0.506875,4.486127937537224
2940,0.506875,4.486127937537224
2941,0.506875,4.486127937537224
2942,0.506875,4.486127937537224
2943,0.5075,4.486127937537224
2944,0.508125,4.486127937537224
2945,0.508125,4.486127937537224
2946,0.508125,4.486127937537224
2947,0.508125,4.486127937537224
2948,0.508125,4.486127937537224
2949,0.508125,4.486127937537224
2950,0.508125,4.496281286471289
2951,0.508125,4.496281286471289
2952,0.508125,4.496281286471289
2953,0.508125,4.496281286471289
2954,0.50875,4.496281286471289
2955,0.50875,4.496281286471289
2956,0.50875,4.496281286471289
2957,0.509375,4.496281286471289
2958,0.509375,4.496281286471289
2959,0.509375,4.496281286471289
2960,0.51,4.496281286471289
2961,0.51,4.496281286471289
2962,0.510625,4.496281286471289
2963,0.510625,4.496281286471289
2964,0.510625,4.496281286471289
2965,0.510625,4.496281286471289
2966,0.510625,4.496281286471289
2967,0.510625,4.496281286471289
2968,0.510625,4.496281286471289
2969,0.510625,4.496281286471289
2970,0.510625,4.496281286471289
2971,0.510625,4.493973950924773
2972,0.51125,4.493973950924773
2973,0.51125,4.493973950924773
2974,0.51125,4.493973950924773
2975,0.51125,4.493973950924773
2976,0.511875,4.493973950924773
2977,0.511875,4.493973950924773
2978,0.511875,4.493973950924773
2979,0.5125,4.493973950924773
2980,0.5125,4.493973950924773
2981,0.5125,4.493973950924773
2982,0.5125,4.493973950924773
2983,0.5125,4.493973950924773
2984,0.5125,4.493973950924773
2985,0.5125,4.493973950924773
2986,0.5125,4.493973950924773
2987,0.5125,4.493973950924773
2988,0.5125,4.493973950924773
2989,0.5125,4.493973950924773
2990,0.5125,4.493227502931222
2991,0.5125,4.493227502931222
2992,0.5125,4.493227502931222
2993,0.5125,4.493227502931222
2994,0.5125,4.493227502931222
2995,0.5125,4.493227502931222
2996,0.513125,4.493227502931222
2997,0.513125,4.493227502931222
2998,0.51375,4.493227502931222
2999,0.51375,4.493227502931222
3000,0.51375,4.493227502931222
3001,0.514375,4.493227502931222
3002,0.514375,4.493227502931222
3003,0.514375,4.493227502931222
3004,0.515,4.493227502931222
3005,0.515,4.493227502931222
3006,0.515,4.493227502931222
3007,0.515,4.493227502931222
3008,0.515,4.493227502931222
3009,0.515,4.493227502931222
3010,0.515,4.493227502931222
3011,0.515,4.493227502931222
3012,0.515,4.493227502931222
3013,0.515,4.493227502931222
3014,0.515,4.493227502931222
3015,0.515,4.493227502931222
3016,0.515,4.493227502931222
3017,0.515,4.493227502931222
3018,0.515,4.493227502931222
3019,0.515,4.493227502931222
3020,0.515,4.500646489707188
3021,0.515,4.500646489707188
3022,0.515,4.500646489707188
3023,0.515,4.500646489707188
3024,0.515,4.500646489707188
3025,0.515,4.500646489707188
3026,0.515,4.500646489707188
3027,0.515,4.500646489707188
3028,0.515,4.500646489707188
3029,0.515,4.500646489707188
3030,0.515,4.500646489707188
3031,0.515625,4.500646489707188
3032,0.515625,4.500646489707188
3033,0.515625,4.500646489707188
3034,0.515625,4.500646489707188
3035,0.515625,4.500646489707188
3036,0.515625,4.500646489707188
3037,0.515625,4.500646489707188
3038,0.515625,4.500646489707188
3039,0.515625,4.500646489707188
3040,0.515625,4.500646489707188
3041,0.515625,4.500646489707188
3042,0.515625,4.500646489707188
3043,0.515625,4.500646489707188
3044,0.515625,4.500646489707188
3045,0.515625,4.500646489707188
3046,0.515625,4.500646489707188
3047,0.515625,4.500646489707188
3048,0.515625,4.500646489707188
3049,0.515625,4.500646489707188
3050,0.515625,4.500646489707188
3051,0.515625,4.500646489707188
3052,0.515625,4.500646489707188
3053,0.515625,4.500646489707188
3054,0.515625,4.500646489707188
3055,0.515625,4.500646489707188
3056,0.51625,4.511302754904517
3057,0.516875,4.511302754904517
3058,0.516875,4.511302754904517
3059,0.516875,4.511302754904517
3060,0.516875,4.511302754904517
3061,0.516875,4.511302754904517
3062,0.5175,4.511302754904517
3063,0.5175,4.511302754904517
3064,0.5175,4.511302754904517
3065,0.5175,4.511302754904517
3066,0.518125,4.511302754904517
3067,0.518125,4.511302754904517
3068,0.51875,4.511302754904517
3069,0.51875,4.511302754904517
3070,0.519375,4.511302754904517
3071,0.52,4.511302754904517
3072,0.52,4.511302754904517
3073,0.520625,4.511302754904517
3074,0.520625,4.511302754904517
3075,0.520625,4.511302754904517
3076,0.520625,4.511302754904517
3077,0.520625,4.511302754904517
3078,0.520625,4.511302754904517
3079,0.520625,4.511302754904517
3080,0.520625,4.511302754904517
3081,0.520625,4.511302754904517
3082,0.520625,4.511302754904517
3083,0.520625,4.511302754904517
3084,0.520625,4.511302754904517
3085,0.520625,4.511302754904517
3086,0.520625,4.511302754904517
3087,0.520625,4.511302754904517
3088,0.520625,4.511302754904517
3089,0.520625,4.511302754904517
3090,0.520625,4.511302754904517
3091,0.520625,4.511302754904517
3092,0.520625,4.511302754904517
3093,0.520625,4.511302754904517
3094,0.520625,4.511302754904517
3095,0.520625,4.511302754904517
3096,0.520625,4.511302754904517
3097,0.520625,4.511302754904517
3098,0.520625,4.511302754904517
3099,0.520625,4.511302754904517
3100,0.520625,4.511302754904517
3101,0.520625,4.511302754904517
3102,0.520625,4.511302754904517
3103,0.520625,4.511302754904517
3104,0.520625,4.511302754904517
3105,0.520625,4.511302754904517
3106,0.520625,4.511302754904517
3107,0.520625,4.511302754904517
3108,0.520625,4.511302754904517
3109,0.520625,4.511302754904517
3110,0.520625,4.511302754904517
3111,0.520625,4.509379922176307
3112,0.520625,4.509379922176307
3113,0.520625,4.509379922176307
3114,0.520625,4.509379922176307
3115,0.520625,4.509379922176307
3116,0.520625,4.509379922176307
3117,0.520625,4.509379922176307
3118,0.520625,4.509379922176307
3119,0.520625,4.509379922176307
3120,0.520625,4.509379922176307
3121,0.52125,4.509379922176307
3122,0.52125,4.509379922176307
3123,0.52125,4.508492949706291
3124,0.52125,4.508492949706291
3125,0.52125,4.508492949706291
3126,0.52125,4.508492949706291
3127,0.521875,4.508492949706291
3128,0.521875,4.508492949706291
3129,0.521875,4.508492949706291
3130,0.521875,4.508492949706291
3131,0.521875,4.508492949706291
3132,0.5225,4.508492949706291
3133,0.5225,4.508492949706291
3134,0.5225,4.508492949706291
3135,0.5225,4.508492949706291
3136,0.5225,4.508492949706291
3137,0.5225,4.508492949706291
3138,0.5225,4.508492949706291
3139,0.5225,4.509998851740332
3140,0.5225,4.509998851740332
3141,0.523125,4.509998851740332
3142,0.523125,4.509998851740332
3143,0.52375,4.511485062645966
3144,0.52375,4.511485062645966
3145,0.52375,4.511485062645966
3146,0.524375,4.511485062645966
3147,0.524375,4.511485062645966
3148,0.524375,4.511485062645966
3149,0.525,4.511485062645966
3150,0.525,4.511485062645966
3151,0.525625,4.511485062645966
3152,0.525625,4.511485062645966
3153,0.525625,4.511485062645966
3154,0.525625,4.511485062645966
3155,0.525625,4.511485062645966
3156,0.525625,4.511485062645966
3157,0.52625,4.511485062645966
3158,0.52625,4.511485062645966
3159,0.52625,4.511485062645966
3160,0.52625,4.511485062645966
3161,0.52625,4.511485062645966
3162,0.52625,4.511485062645966
3163,0.52625,4.511485062645966
3164,0.52625,4.511485062645966
3165,0.52625,4.511485062645966
3166,0.52625,4.511485062645966
3167,0.52625,4.511485062645966
3168,0.52625,4.511485062645966
3169,0.52625,4.511485062645966
3170,0.52625,4.511485062645966
3171,0.52625,4.511485062645966
3172,0.52625,4.511485062645966
3173,0.52625,4.511485062645966
3174,0.52625,4.511803299953883
3175,0.52625,4.511803299953883
3176,0.52625,4.511803299953883
3177,0.52625,4.511803299953883
3178,0.52625,4.511803299953883
3179,0.52625,4.511803299953883
3180,0.52625,4.511803299953883
3181,0.52625,4.511803299953883
3182,0.52625,4.511803299953883
3183,0.52625,4.511803299953883
3184,0.52625,4.511803299953883
3185,0.52625,4.511803299953883
3186,0.52625,4.512565601737507
3187,0.52625,4.512565601737507
3188,0.52625,4.512565601737507
3189,0.52625,4.512565601737507
3190,0.52625,4.512565601737507
3191,0.52625,4.512565601737507
3192,0.52625,4.512565601737507
3193,0.52625,4.514068666712199
3194,0.52625,4.512041672250054
3195,0.52625,4.512041672250054
3196,0.52625,4.512041672250054
3197,0.52625,4.512041672250054
3198,0.52625,4.512041672250054
3199,0.52625,4.512041672250054
3200,0.52625,4.512041672250054
3201,0.52625,4.512041672250054
3202,0.52625,4.512041672250054
3203,0.52625,4.512041672250054
3204,0.52625,4.512041672250054
3205,0.52625,4.512041672250054
3206,0.52625,4.511563458330611
3207,0.52625,4.511563458330611
3208,0.52625,4.511563458330611
3209,0.52625,4.511563458330611
3210,0.52625,4.511563458330611
3211,0.52625,4.511563458330611
3212,0.526875,4.511563458330611
3213,0.526875,4.511563458330611
3214,0.526875,4.511563458330611
3215,0.526875,4.511563458330611
3216,0.526875,4.511563458330611
3217,0.526875,4.511563458330611
3218,0.526875,4.511563458330611
3219,0.5275,4.511563458330611
3220,0.5275,4.511563458330611
3221,0.5275,4.511903444595858
3222,0.5275,4.511903444595858
3223,0.5275,4.511903444595858
3224,0.5275,4.511903444595858
3225,0.5275,4.511903444595858
3226,0.5275,4.511903444595858
3227,0.5275,4.511903444595858
3228,0.5275,4.511903444595858
3229,0.5275,4.511903444595858
3230,0.5275,4.511903444595858
3231,0.5275,4.511903444595858
3232,0.5275,4.511903444595858
3233,0.5275,4.511903444595858
3234,0.5275,4.511903444595858
3235,0.5275,4.511903444595858
3236,0.5275,4.511903444595858
3237,0.5275,4.511903444595858
3238,0.5275,4.511903444595858
3239,0.5275,4.511903444595858
3240,0.5275,4.511903444595858
3241,0.5275,4.511903444595858
3242,0.5275,4.511903444595858
3243,0.5275,4.5137509837141465
3244,0.5275,4.5137509837141465
3245,0.5275,4.5137509837141465
3246,0.5275,4.5137509837141465
3247,0.5275,4.5137509837141465
3248,0.5275,4.5137509837141465
3249,0.5275,4.5137509837141465
3250,0.5275,4.5137509837141465
3251,0.5275,4.5137509837141465
3252,0.5275,4.5137509837141465
3253,0.5275,4.5137509837141465
3254,0.5275,4.5137509837141465
3255,0.5275,4.5137509837141465
3256,0.5275,4.5137509837141465
3257,0.5275,4.5137509837141465
3258,0.5275,4.5137509837141465
3259,0.5275,4.5137509837141465
3260,0.5275,4.5137509837141465
3261,0.5275,4.5137509837141465
3262,0.5275,4.514070480162075
3263,0.5275,4.514070480162075
3264,0.5275,4.514070480162075
3265,0.5275,4.514070480162075
3266,0.5275,4.514070480162075
3267,0.5275,4.514070480162075
3268,0.5275,4.514070480162075
3269,0.5275,4.514070480162075
3270,0.5275,4.514070480162075
3271,0.5275,4.514070480162075
3272,0.5275,4.514070480162075
3273,0.5275,4.513451162886782
3274,0.5275,4.513451162886782
3275,0.5275,4.515032282803438
3276,0.5275,4.515032282803438
3277,0.5275,4.515032282803438
3278,0.5275,4.515032282803438
3279,0.5275,4.515032282803438
3280,0.5275,4.515032282803438
3281,0.5275,4.515032282803438
3282,0.5275,4.515032282803438
3283,0.5275,4.515032282803438
3284,0.5275,4.513715993632531
3285,0.5275,4.513715993632531
3286,0.5275,4.513715993632531
3287,0.5275,4.513715993632531
3288,0.5275,4.5131223381270695
3289,0.5275,4.5131223381270695
3290,0.5275,4.5131223381270695
3291,0.5275,4.5131223381270695
3292,0.5275,4.5131223381270695
3293,0.5275,4.5131223381270695
3294,0.5275,4.5053257264277375
3295,0.5275,4.5053257264277375
3296,0.5275,4.5053257264277375
3297,0.5275,4.5053257264277375
3298,0.5275,4.5053257264277375
3299,0.5275,4.5053257264277375
3300,0.5275,4.5053257264277375
3301,0.5275,4.5053257264277375
3302,0.5275,4.5053257264277375
3303,0.5275,4.5053257264277375
3304,0.5275,4.5053257264277375
3305,0.5275,4.5053257264277375
3306,0.5275,4.505356621354966
3307,0.5275,4.505356621354966
3308,0.5275,4.505356621354966
3309,0.5275,4.505356621354966
3310,0.528125,4.505356621354966
3311,0.528125,4.505356621354966
3312,0.528125,4.505356621354966
3313,0.528125,4.505356621354966
3314,0.528125,4.505356621354966
3315,0.52875,4.505356621354966
3316,0.52875,4.505356621354966
3317,0.52875,4.505356621354966
3318,0.52875,4.505878527238873
3319,0.52875,4.505878527238873
3320,0.52875,4.505878527238873
3321,0.52875,4.505878527238873
3322,0.52875,4.505878527238873
3323,0.52875,4.505878527238873
3324,0.52875,4.505878527238873
3325,0.52875,4.505878527238873
3326,0.529375,4.505878527238873
3327,0.529375,4.505878527238873
3328,0.529375,4.505878527238873
3329,0.53,4.505878527238873
3330,0.53,4.505878527238873
3331,0.53,4.505878527238873
3332,0.530625,4.505878527238873
3333,0.530625,4.50684775922645
3334,0.530625,4.50684775922645
3335,0.530625,4.50684775922645
3336,0.530625,4.50684775922645
3337,0.530625,4.50684775922645
3338,0.530625,4.50684775922645
3339,0.530625,4.50684775922645
3340,0.530625,4.50684775922645
3341,0.530625,4.50684775922645
3342,0.530625,4.50684775922645
3343,0.531875,4.50684775922645
3344,0.531875,4.50684775922645
3345,0.531875,4.50684775922645
3346,0.531875,4.50684775922645
3347,0.531875,4.50684775922645
3348,0.531875,4.50684775922645
3349,0.531875,4.50684775922645
3350,0.531875,4.50684775922645
3351,0.531875,4.50684775922645
3352,0.531875,4.50684775922645
3353,0.5325,4.50684775922645
3354,0.5325,4.50684775922645
3355,0.5325,4.50684775922645
3356,0.5325,4.50684775922645
3357,0.5325,4.50684775922645
3358,0.533125,4.50684775922645
3359,0.53375,4.50684775922645
3360,0.53375,4.50684775922645
3361,0.53375,4.50684775922645
3362,0.53375,4.50684775922645
3363,0.53375,4.50684775922645
3364,0.534375,4.50684775922645
3365,0.534375,4.50684775922645
3366,0.534375,4.50684775922645
3367,0.535625,4.50684775922645
3368,0.535625,4.50684775922645
3369,0.535625,4.50684775922645
3370,0.53625,4.50684775922645
3371,0.53625,4.50684775922645
3372,0.53625,4.50684775922645
3373,0.53625,4.50684775922645
3374,0.53625,4.50684775922645
3375,0.536875,4.50684775922645
3376,0.536875,4.50684775922645
3377,0.536875,4.50684775922645
3378,0.5375,4.50684775922645
3379,0.5375,4.50684775922645
3380,0.538125,4.50684775922645
3381,0.53875,4.50684775922645
3382,0.53875,4.50684775922645
3383,0.539375,4.50684775922645
3384,0.539375,4.50684775922645
3385,0.539375,4.506414989759496
3386,0.539375,4.506414989759496
3387,0.54,4.506414989759496
3388,0.540625,4.506414989759496
3389,0.540625,4.506414989759496
3390,0.540625,4.506414989759496
3391,0.540625,4.506414989759496
3392,0.540625,4.506414989759496
3393,0.54125,4.506414989759496
3394,0.541875,4.506414989759496
3395,0.541875,4.506414989759496
3396,0.5425,4.506414989759496
3397,0.5425,4.506414989759496
3398,0.543125,4.506414989759496
3399,0.543125,4.506414989759496
3400,0.543125,4.506414989759496
3401,0.543125,4.506414989759496
3402,0.543125,4.506414989759496
3403,0.54375,4.506414989759496
3404,0.54375,4.506414989759496
3405,0.54375,4.506414989759496
3406,0.54375,4.506414989759496
3407,0.54375,4.506339255272743
3408,0.544375,4.506339255272743
3409,0.544375,4.506339255272743
3410,0.544375,4.506339255272743
3411,0.544375,4.506339255272743
3412,0.544375,4.506339255272743
3413,0.545,4.506339255272743
3414,0.545,4.506339255272743
3415,0.545,4.4950139650959064
3416,0.545,4.4950139650959064
3417,0.545,4.4950139650959064
3418,0.545,4.4950139650959064
3419,0.545,4.4950139650959064
3420,0.545,4.4950139650959064
3421,0.545625,4.4950139650959064
3422,0.545625,4.4950139650959064
3423,0.54625,4.4950139650959064
3424,0.54625,4.4950139650959064
3425,0.54625,4.4948291633631685
3426,0.54625,4.4948291633631685
3427,0.546875,4.4948291633631685
3428,0.546875,4.4948291633631685
3429,0.546875,4.4948291633631685
3430,0.546875,4.4948291633631685
3431,0.546875,4.4948291633631685
3432,0.546875,4.4948291633631685
3433,0.5475,4.4948291633631685
3434,0.5475,4.4948291633631685
3435,0.548125,4.4948291633631685
3436,0.548125,4.4948291633631685
3437,0.548125,4.4948291633631685
3438,0.54875,4.4948291633631685
3439,0.54875,4.494754267384986
3440,0.54875,4.494754267384986
3441,0.54875,4.494754267384986
3442,0.54875,4.494754267384986
3443,0.549375,4.494754267384986
3444,0.549375,4.494754267384986
3445,0.549375,4.494754267384986
3446,0.549375,4.494754267384986
3447,0.549375,4.494754267384986
3448,0.55,4.494754267384986
3449,0.55,4.494754267384986
3450,0.55,4.494754267384986
3451,0.55,4.494754267384986
3452,0.550625,4.494754267384986
3453,0.550625,4.494754267384986
3454,0.550625,4.494594400806564
3455,0.550625,4.494594400806564
3456,0.550625,4.494594400806564
3457,0.550625,4.494594400806564
3458,0.550625,4.494594400806564
3459,0.55125,4.494594400806564
3460,0.55125,4.494594400806564
3461,0.55125,4.494594400806564
3462,0.55125,4.494594400806564
3463,0.55125,4.494594400806564
3464,0.551875,4.494594400806564
3465,0.551875,4.494594400806564
3466,0.551875,4.494594400806564
3467,0.551875,4.494594400806564
3468,0.551875,4.494594400806564
3469,0.5525,4.494594400806564
3470,0.5525,4.494594400806564
3471,0.5525,4.494634294687001
3472,0.5525,4.494634294687001
3473,0.5525,4.494634294687001
3474,0.5525,4.494634294687001
3475,0.5525,4.494634294687001
3476,0.5525,4.494634294687001
3477,0.5525,4.494634294687001
3478,0.5525,4.494634294687001
3479,0.5525,4.494634294687001
3480,0.5525,4.494634294687001
3481,0.5525,4.494634294687001
3482,0.5525,4.494634294687001
3483,0.5525,4.494634294687001
3484,0.5525,4.494634294687001
3485,0.5525,4.494634294687001
3486,0.553125,4.494634294687001
3487,0.553125,4.494634294687001
3488,0.553125,4.494793409980872
3489,0.553125,4.494793409980872
3490,0.55375,4.494793409980872
3491,0.55375,4.494793409980872
3492,0.55375,4.494793409980872
3493,0.55375,4.494793409980872
3494,0.55375,4.494793409980872
3495,0.554375,4.494793409980872
3496,0.554375,4.494793409980872
3497,0.554375,4.494793409980872
3498,0.554375,4.494793409980872
3499,0.554375,4.494793409980872
